Location,Date,AQI
Prince George's County,1988-10-27,65.0
Prince George's County,1988-10-28,38.0
Prince George's County,1988-10-29,39.0
Prince George's County,1988-10-30,54.0
Prince George's County,1988-10-31,31.0
Prince George's County,1988-11-01,40.0
Prince George's County,1988-11-02,41.0
Prince George's County,1988-11-03,62.0
Prince George's County,1988-11-04,65.0
Prince George's County,1988-11-05,27.0
Prince George's County,1988-11-06,30.0
Prince George's County,1988-11-07,19.0
Prince George's County,1988-11-08,67.0
Prince George's County,1988-11-09,63.0
Prince George's County,1988-11-10,42.0
Prince George's County,1988-11-11,20.0
Prince George's County,1988-11-12,27.0
Prince George's County,1988-11-13,38.0
Prince George's County,1988-11-14,71.0
Prince George's County,1988-11-15,80.0
Prince George's County,1988-11-16,55.0
Prince George's County,1988-11-17,24.0
Prince George's County,1988-11-18,65.0
Prince George's County,1988-11-19,74.0
Prince George's County,1988-11-20,18.0
Prince George's County,1988-11-21,22.0
Prince George's County,1988-11-22,32.0
Prince George's County,1988-11-23,54.0
Prince George's County,1988-11-24,52.0
Prince George's County,1988-11-25,71.0
Prince George's County,1988-11-26,86.0
Prince George's County,1988-11-27,39.0
Prince George's County,1988-11-28,24.0
Prince George's County,1988-11-29,70.0
Prince George's County,1988-11-30,79.0
Prince George's County,1988-12-01,30.0
Prince George's County,1988-12-02,24.0
Prince George's County,1988-12-03,24.0
Prince George's County,1988-12-04,37.0
Prince George's County,1988-12-05,33.0
Prince George's County,1988-12-06,73.0
Prince George's County,1988-12-07,96.0
Prince George's County,1988-12-08,118.0
Prince George's County,1988-12-09,33.0
Prince George's County,1988-12-10,17.0
Prince George's County,1988-12-11,28.0
Prince George's County,1988-12-12,23.0
Prince George's County,1988-12-13,34.0
Prince George's County,1988-12-14,43.0
Prince George's County,1988-12-15,31.0
Prince George's County,1988-12-16,31.0
Prince George's County,1988-12-17,19.0
Prince George's County,1988-12-18,25.0
Prince George's County,1988-12-19,45.0
Prince George's County,1988-12-20,49.0
Prince George's County,1988-12-21,27.0
Prince George's County,1988-12-22,26.0
Prince George's County,1988-12-23,47.0
Prince George's County,1988-12-24,54.0
Prince George's County,1988-12-25,31.0
Prince George's County,1988-12-26,22.0
Prince George's County,1988-12-27,21.0
Prince George's County,1988-12-28,23.0
Prince George's County,1988-12-29,31.0
Prince George's County,1988-12-30,35.0
Prince George's County,1988-12-31,47.0
Prince George's County,1989-01-01,15.0
Prince George's County,1989-01-02,27.0
Prince George's County,1989-01-03,55.0
Prince George's County,1989-01-04,20.0
Prince George's County,1989-01-05,20.0
Prince George's County,1989-01-06,23.0
Prince George's County,1989-01-07,20.0
Prince George's County,1989-01-08,49.0
Prince George's County,1989-01-09,41.0
Prince George's County,1989-01-10,18.0
Prince George's County,1989-01-11,59.0
Prince George's County,1989-01-12,22.0
Prince George's County,1989-01-13,25.0
Prince George's County,1989-01-14,36.0
Prince George's County,1989-01-15,26.0
Prince George's County,1989-01-16,25.0
Prince George's County,1989-01-17,22.0
Prince George's County,1989-01-18,60.0
Prince George's County,1989-01-19,84.0
Prince George's County,1989-01-20,100.0
Prince George's County,1989-01-21,32.0
Prince George's County,1989-01-22,52.0
Prince George's County,1989-01-23,81.0
Prince George's County,1989-01-24,97.0
Prince George's County,1989-01-25,109.0
Prince George's County,1989-01-26,17.0
Prince George's County,1989-01-27,31.0
Prince George's County,1989-01-28,50.0
Prince George's County,1989-01-29,77.0
Prince George's County,1989-01-30,50.0
Prince George's County,1989-01-31,25.0
Prince George's County,1989-02-01,70.0
Prince George's County,1989-02-02,79.0
Prince George's County,1989-02-03,16.0
Prince George's County,1989-02-04,16.0
Prince George's County,1989-02-05,14.0
Prince George's County,1989-02-06,18.0
Prince George's County,1989-02-07,11.0
Prince George's County,1989-02-08,31.0
Prince George's County,1989-02-09,23.0
Prince George's County,1989-02-10,16.0
Prince George's County,1989-02-11,57.0
Prince George's County,1989-02-12,78.0
Prince George's County,1989-02-13,27.0
Prince George's County,1989-02-14,28.0
Prince George's County,1989-02-15,28.0
Prince George's County,1989-02-16,21.0
Prince George's County,1989-02-17,17.0
Prince George's County,1989-02-18,13.0
Prince George's County,1989-02-19,19.0
Prince George's County,1989-02-20,30.0
Prince George's County,1989-02-21,23.0
Prince George's County,1989-02-22,25.0
Prince George's County,1989-02-23,24.0
Prince George's County,1989-02-24,23.0
Prince George's County,1989-02-25,20.0
Prince George's County,1989-02-26,26.0
Prince George's County,1989-02-27,28.0
Prince George's County,1989-02-28,33.0
Prince George's County,1989-03-01,35.0
Prince George's County,1989-03-02,29.0
Prince George's County,1989-03-03,20.0
Prince George's County,1989-03-04,20.0
Prince George's County,1989-03-05,18.0
Prince George's County,1989-03-06,23.0
Prince George's County,1989-03-07,29.0
Prince George's County,1989-03-08,13.0
Prince George's County,1989-03-09,32.0
Prince George's County,1989-03-10,39.0
Prince George's County,1989-03-11,43.0
Prince George's County,1989-03-12,47.0
Prince George's County,1989-03-13,30.0
Prince George's County,1989-03-14,26.0
Prince George's County,1989-03-15,33.0
Prince George's County,1989-03-16,32.0
Prince George's County,1989-03-17,51.0
Prince George's County,1989-03-18,44.0
Prince George's County,1989-03-19,44.0
Prince George's County,1989-03-20,37.0
Prince George's County,1989-03-21,38.0
Prince George's County,1989-03-22,41.0
Prince George's County,1989-03-23,44.0
Prince George's County,1989-03-24,35.0
Prince George's County,1989-03-25,51.0
Prince George's County,1989-03-26,93.0
Prince George's County,1989-03-27,80.0
Prince George's County,1989-03-28,67.0
Prince George's County,1989-03-29,36.0
Prince George's County,1989-03-30,22.0
Prince George's County,1989-03-31,22.0
Prince George's County,1989-04-01,29.0
Prince George's County,1989-04-02,38.0
Prince George's County,1989-04-03,45.0
Prince George's County,1989-04-04,44.0
Prince George's County,1989-04-05,29.0
Prince George's County,1989-04-06,36.0
Prince George's County,1989-04-07,27.0
Prince George's County,1989-04-08,36.0
Prince George's County,1989-04-09,44.0
Prince George's County,1989-04-10,39.0
Prince George's County,1989-04-11,40.0
Prince George's County,1989-04-12,49.0
Prince George's County,1989-04-13,47.0
Prince George's County,1989-04-14,54.0
Prince George's County,1989-04-15,45.0
Prince George's County,1989-04-16,42.0
Prince George's County,1989-04-17,93.0
Prince George's County,1989-04-18,71.0
Prince George's County,1989-04-19,45.0
Prince George's County,1989-04-20,61.0
Prince George's County,1989-04-21,87.0
Prince George's County,1989-04-22,49.0
Prince George's County,1989-04-23,47.0
Prince George's County,1989-04-24,49.0
Prince George's County,1989-04-25,55.0
Prince George's County,1989-04-26,84.0
Prince George's County,1989-04-27,115.0
Prince George's County,1989-04-28,54.0
Prince George's County,1989-04-29,39.0
Prince George's County,1989-04-30,101.0
Prince George's County,1989-05-01,37.0
Prince George's County,1989-05-02,40.0
Prince George's County,1989-05-03,45.0
Prince George's County,1989-05-04,51.0
Prince George's County,1989-05-05,42.0
Prince George's County,1989-05-06,48.0
Prince George's County,1989-05-07,38.0
Prince George's County,1989-05-08,44.0
Prince George's County,1989-05-09,47.0
Prince George's County,1989-05-10,42.0
Prince George's County,1989-05-11,38.0
Prince George's County,1989-05-12,28.0
Prince George's County,1989-05-13,45.0
Prince George's County,1989-05-14,48.0
Prince George's County,1989-05-15,24.0
Prince George's County,1989-05-16,30.0
Prince George's County,1989-05-17,48.0
Prince George's County,1989-05-18,108.0
Prince George's County,1989-05-19,140.0
Prince George's County,1989-05-20,119.0
Prince George's County,1989-05-21,61.0
Prince George's County,1989-05-22,84.0
Prince George's County,1989-05-23,38.0
Prince George's County,1989-05-24,34.0
Prince George's County,1989-05-25,159.0
Prince George's County,1989-05-26,101.0
Prince George's County,1989-05-27,71.0
Prince George's County,1989-05-28,71.0
Prince George's County,1989-05-29,136.0
Prince George's County,1989-05-30,105.0
Prince George's County,1989-05-31,74.0
Prince George's County,1989-06-01,154.0
Prince George's County,1989-06-02,105.0
Prince George's County,1989-06-03,150.0
Prince George's County,1989-06-04,71.0
Prince George's County,1989-06-05,105.0
Prince George's County,1989-06-06,50.0
Prince George's County,1989-06-07,32.0
Prince George's County,1989-06-08,87.0
Prince George's County,1989-06-09,28.0
Prince George's County,1989-06-10,71.0
Prince George's County,1989-06-11,44.0
Prince George's County,1989-06-12,49.0
Prince George's County,1989-06-13,32.0
Prince George's County,1989-06-14,50.0
Prince George's County,1989-06-15,43.0
Prince George's County,1989-06-16,36.0
Prince George's County,1989-06-17,49.0
Prince George's County,1989-06-18,156.0
Prince George's County,1989-06-19,154.0
Prince George's County,1989-06-20,44.0
Prince George's County,1989-06-21,31.0
Prince George's County,1989-06-22,41.0
Prince George's County,1989-06-23,20.0
Prince George's County,1989-06-24,23.0
Prince George's County,1989-06-25,122.0
Prince George's County,1989-06-26,156.0
Prince George's County,1989-06-27,200.0
Prince George's County,1989-06-28,49.0
Prince George's County,1989-06-29,45.0
Prince George's County,1989-06-30,108.0
Prince George's County,1989-07-01,210.0
Prince George's County,1989-07-02,161.0
Prince George's County,1989-07-03,115.0
Prince George's County,1989-07-04,26.0
Prince George's County,1989-07-05,16.0
Prince George's County,1989-07-06,16.0
Prince George's County,1989-07-07,24.0
Prince George's County,1989-07-08,61.0
Prince George's County,1989-07-09,42.0
Prince George's County,1989-07-10,17.0
Prince George's County,1989-07-11,159.0
Prince George's County,1989-07-12,74.0
Prince George's County,1989-07-13,25.0
Prince George's County,1989-07-14,49.0
Prince George's County,1989-07-15,97.0
Prince George's County,1989-07-16,51.0
Prince George's County,1989-07-17,80.0
Prince George's County,1989-07-18,115.0
Prince George's County,1989-07-19,45.0
Prince George's County,1989-07-20,64.0
Prince George's County,1989-07-21,71.0
Prince George's County,1989-07-22,129.0
Prince George's County,1989-07-23,136.0
Prince George's County,1989-07-24,129.0
Prince George's County,1989-07-25,166.0
Prince George's County,1989-07-26,122.0
Prince George's County,1989-07-27,143.0
Prince George's County,1989-07-28,97.0
Prince George's County,1989-07-29,84.0
Prince George's County,1989-07-30,119.0
Prince George's County,1989-07-31,41.0
Prince George's County,1989-08-01,67.0
Prince George's County,1989-08-02,90.0
Prince George's County,1989-08-03,172.0
Prince George's County,1989-08-04,129.0
Prince George's County,1989-08-05,122.0
Prince George's County,1989-08-06,150.0
Prince George's County,1989-08-07,31.0
Prince George's County,1989-08-08,48.0
Prince George's County,1989-08-09,58.0
Prince George's County,1989-08-10,90.0
Prince George's County,1989-08-11,30.0
Prince George's County,1989-08-12,31.0
Prince George's County,1989-08-13,100.0
Prince George's County,1989-08-14,45.0
Prince George's County,1989-08-15,29.0
Prince George's County,1989-08-16,150.0
Prince George's County,1989-08-17,97.0
Prince George's County,1989-08-18,18.0
Prince George's County,1989-08-19,40.0
Prince George's County,1989-08-20,90.0
Prince George's County,1989-08-21,33.0
Prince George's County,1989-08-22,112.0
Prince George's County,1989-08-23,74.0
Prince George's County,1989-08-24,46.0
Prince George's County,1989-08-25,77.0
Prince George's County,1989-08-26,67.0
Prince George's County,1989-08-27,126.0
Prince George's County,1989-08-28,100.0
Prince George's County,1989-08-29,74.0
Prince George's County,1989-08-30,84.0
Prince George's County,1989-08-31,74.0
Prince George's County,1989-09-01,140.0
Prince George's County,1989-09-02,50.0
Prince George's County,1989-09-03,43.0
Prince George's County,1989-09-04,50.0
Prince George's County,1989-09-05,44.0
Prince George's County,1989-09-06,49.0
Prince George's County,1989-09-07,133.0
Prince George's County,1989-09-08,151.0
Prince George's County,1989-09-09,156.0
Prince George's County,1989-09-10,133.0
Prince George's County,1989-09-11,93.0
Prince George's County,1989-09-12,29.0
Prince George's County,1989-09-13,44.0
Prince George's County,1989-09-14,29.0
Prince George's County,1989-09-15,28.0
Prince George's County,1989-09-16,22.0
Prince George's County,1989-09-17,42.0
Prince George's County,1989-09-18,29.0
Prince George's County,1989-09-19,19.0
Prince George's County,1989-09-20,20.0
Prince George's County,1989-09-21,20.0
Prince George's County,1989-09-22,25.0
Prince George's County,1989-09-23,24.0
Prince George's County,1989-09-24,31.0
Prince George's County,1989-09-25,33.0
Prince George's County,1989-09-26,31.0
Prince George's County,1989-09-27,22.0
Prince George's County,1989-09-28,40.0
Prince George's County,1989-09-29,25.0
Prince George's County,1989-09-30,31.0
Prince George's County,1989-10-01,33.0
Prince George's County,1989-10-02,52.0
Prince George's County,1989-10-03,69.0
Prince George's County,1989-10-04,31.0
Prince George's County,1989-10-05,39.0
Prince George's County,1989-10-06,28.0
Prince George's County,1989-10-07,26.0
Prince George's County,1989-10-08,24.0
Prince George's County,1989-10-09,31.0
Prince George's County,1989-10-10,42.0
Prince George's County,1989-10-11,45.0
Prince George's County,1989-10-12,93.0
Prince George's County,1989-10-13,93.0
Prince George's County,1989-10-14,100.0
Prince George's County,1989-10-15,136.0
Prince George's County,1989-10-16,49.0
Prince George's County,1989-10-17,33.0
Prince George's County,1989-10-18,43.0
Prince George's County,1989-10-19,18.0
Prince George's County,1989-10-20,15.0
Prince George's County,1989-10-21,29.0
Prince George's County,1989-10-22,28.0
Prince George's County,1989-10-23,39.0
Prince George's County,1989-10-24,49.0
Prince George's County,1989-10-25,66.0
Prince George's County,1989-10-26,80.0
Prince George's County,1989-10-27,82.0
Prince George's County,1989-10-28,79.0
Prince George's County,1989-10-29,80.0
Prince George's County,1989-10-30,41.0
Prince George's County,1989-10-31,22.0
Prince George's County,1989-11-01,23.0
Prince George's County,1989-11-02,31.0
Prince George's County,1989-11-03,18.0
Prince George's County,1989-11-04,21.0
Prince George's County,1989-11-05,41.0
Prince George's County,1989-11-06,30.0
Prince George's County,1989-11-07,36.0
Prince George's County,1989-11-08,24.0
Prince George's County,1989-11-09,24.0
Prince George's County,1989-11-10,27.0
Prince George's County,1989-11-11,28.0
Prince George's County,1989-11-12,28.0
Prince George's County,1989-11-13,39.0
Prince George's County,1989-11-14,39.0
Prince George's County,1989-11-15,33.0
Prince George's County,1989-11-16,22.0
Prince George's County,1989-11-17,19.0
Prince George's County,1989-11-18,24.0
Prince George's County,1989-11-19,17.0
Prince George's County,1989-11-20,31.0
Prince George's County,1989-11-21,25.0
Prince George's County,1989-11-22,19.0
Prince George's County,1989-11-23,31.0
Prince George's County,1989-11-24,25.0
Prince George's County,1989-11-25,20.0
Prince George's County,1989-11-26,31.0
Prince George's County,1989-11-27,78.0
Prince George's County,1989-11-28,17.0
Prince George's County,1989-11-29,19.0
Prince George's County,1989-11-30,22.0
Prince George's County,1989-12-01,34.0
Prince George's County,1989-12-02,40.0
Prince George's County,1989-12-03,28.0
Prince George's County,1989-12-04,23.0
Prince George's County,1989-12-05,49.0
Prince George's County,1989-12-06,65.0
Prince George's County,1989-12-07,61.0
Prince George's County,1989-12-08,15.0
Prince George's County,1989-12-09,19.0
Prince George's County,1989-12-10,62.0
Prince George's County,1989-12-11,70.0
Prince George's County,1989-12-12,30.0
Prince George's County,1989-12-13,22.0
Prince George's County,1989-12-14,58.0
Prince George's County,1989-12-15,67.0
Prince George's County,1989-12-16,21.0
Prince George's County,1989-12-17,20.0
Prince George's County,1989-12-18,40.0
Prince George's County,1989-12-19,57.0
Prince George's County,1989-12-20,18.0
Prince George's County,1989-12-21,31.0
Prince George's County,1989-12-22,22.0
Prince George's County,1989-12-23,25.0
Prince George's County,1989-12-24,29.0
Prince George's County,1989-12-25,19.0
Prince George's County,1989-12-26,23.0
Prince George's County,1989-12-27,21.0
Prince George's County,1989-12-28,71.0
Prince George's County,1989-12-29,84.0
Prince George's County,1989-12-30,19.0
Prince George's County,1989-12-31,28.0
Prince George's County,1990-01-01,25.0
Prince George's County,1990-01-02,68.0
Prince George's County,1990-01-03,75.0
Prince George's County,1990-01-04,85.0
Prince George's County,1990-01-05,26.0
Prince George's County,1990-01-06,50.0
Prince George's County,1990-01-07,62.0
Prince George's County,1990-01-08,63.0
Prince George's County,1990-01-09,45.0
Prince George's County,1990-01-10,28.0
Prince George's County,1990-01-11,34.0
Prince George's County,1990-01-12,26.0
Prince George's County,1990-01-13,31.0
Prince George's County,1990-01-14,23.0
Prince George's County,1990-01-15,68.0
Prince George's County,1990-01-16,95.0
Prince George's County,1990-01-17,69.0
Prince George's County,1990-01-18,19.0
Prince George's County,1990-01-19,28.0
Prince George's County,1990-01-20,18.0
Prince George's County,1990-01-21,27.0
Prince George's County,1990-01-22,14.0
Prince George's County,1990-01-23,25.0
Prince George's County,1990-01-24,22.0
Prince George's County,1990-01-25,24.0
Prince George's County,1990-01-26,25.0
Prince George's County,1990-01-27,30.0
Prince George's County,1990-01-28,27.0
Prince George's County,1990-01-29,21.0
Prince George's County,1990-01-30,35.0
Prince George's County,1990-01-31,41.0
Prince George's County,1990-02-01,57.0
Prince George's County,1990-02-02,60.0
Prince George's County,1990-02-03,53.0
Prince George's County,1990-02-04,28.0
Prince George's County,1990-02-05,53.0
Prince George's County,1990-02-06,75.0
Prince George's County,1990-02-07,78.0
Prince George's County,1990-02-08,65.0
Prince George's County,1990-02-09,36.0
Prince George's County,1990-02-10,28.0
Prince George's County,1990-02-11,33.0
Prince George's County,1990-02-12,27.0
Prince George's County,1990-02-13,42.0
Prince George's County,1990-02-14,22.0
Prince George's County,1990-02-15,19.0
Prince George's County,1990-02-16,26.0
Prince George's County,1990-02-17,32.0
Prince George's County,1990-02-18,31.0
Prince George's County,1990-02-19,33.0
Prince George's County,1990-02-20,37.0
Prince George's County,1990-02-21,50.0
Prince George's County,1990-02-22,38.0
Prince George's County,1990-02-23,30.0
Prince George's County,1990-02-24,33.0
Prince George's County,1990-02-25,33.0
Prince George's County,1990-02-26,30.0
Prince George's County,1990-02-27,38.0
Prince George's County,1990-02-28,54.0
Prince George's County,1990-03-01,31.0
Prince George's County,1990-03-02,17.0
Prince George's County,1990-03-03,34.0
Prince George's County,1990-03-04,38.0
Prince George's County,1990-03-05,40.0
Prince George's County,1990-03-06,32.0
Prince George's County,1990-03-07,29.0
Prince George's County,1990-03-08,47.0
Prince George's County,1990-03-09,19.0
Prince George's County,1990-03-10,42.0
Prince George's County,1990-03-11,57.0
Prince George's County,1990-03-12,64.0
Prince George's County,1990-03-13,61.0
Prince George's County,1990-03-14,71.0
Prince George's County,1990-03-15,43.0
Prince George's County,1990-03-16,29.0
Prince George's County,1990-03-17,41.0
Prince George's County,1990-03-18,42.0
Prince George's County,1990-03-19,42.0
Prince George's County,1990-03-20,31.0
Prince George's County,1990-03-21,41.0
Prince George's County,1990-03-22,77.0
Prince George's County,1990-03-23,47.0
Prince George's County,1990-03-24,33.0
Prince George's County,1990-03-25,25.0
Prince George's County,1990-03-26,44.0
Prince George's County,1990-03-27,39.0
Prince George's County,1990-03-28,40.0
Prince George's County,1990-03-29,39.0
Prince George's County,1990-03-30,37.0
Prince George's County,1990-03-31,18.0
Prince George's County,1990-04-01,26.0
Prince George's County,1990-04-02,38.0
Prince George's County,1990-04-03,28.0
Prince George's County,1990-04-04,21.0
Prince George's County,1990-04-05,43.0
Prince George's County,1990-04-06,34.0
Prince George's County,1990-04-07,38.0
Prince George's County,1990-04-08,45.0
Prince George's County,1990-04-09,64.0
Prince George's County,1990-04-10,41.0
Prince George's County,1990-04-11,39.0
Prince George's County,1990-04-12,39.0
Prince George's County,1990-04-13,38.0
Prince George's County,1990-04-14,67.0
Prince George's County,1990-04-15,54.0
Prince George's County,1990-04-16,64.0
Prince George's County,1990-04-17,39.0
Prince George's County,1990-04-18,33.0
Prince George's County,1990-04-19,51.0
Prince George's County,1990-04-20,24.0
Prince George's County,1990-04-21,19.0
Prince George's County,1990-04-22,39.0
Prince George's County,1990-04-23,44.0
Prince George's County,1990-04-24,47.0
Prince George's County,1990-04-25,28.0
Prince George's County,1990-04-26,140.0
Prince George's County,1990-04-27,159.0
Prince George's County,1990-04-28,112.0
Prince George's County,1990-04-29,39.0
Prince George's County,1990-04-30,28.0
Prince George's County,1990-05-01,44.0
Prince George's County,1990-05-02,49.0
Prince George's County,1990-05-03,50.0
Prince George's County,1990-05-04,38.0
Prince George's County,1990-05-05,40.0
Prince George's County,1990-05-06,58.0
Prince George's County,1990-05-07,61.0
Prince George's County,1990-05-08,112.0
Prince George's County,1990-05-09,87.0
Prince George's County,1990-05-10,33.0
Prince George's County,1990-05-11,47.0
Prince George's County,1990-05-12,51.0
Prince George's County,1990-05-13,41.0
Prince George's County,1990-05-14,90.0
Prince George's County,1990-05-15,100.0
Prince George's County,1990-05-16,71.0
Prince George's County,1990-05-17,44.0
Prince George's County,1990-05-18,44.0
Prince George's County,1990-05-19,46.0
Prince George's County,1990-05-20,115.0
Prince George's County,1990-05-21,3.0
Prince George's County,1990-05-22,2.0
Prince George's County,1990-05-23,21.0
Prince George's County,1990-05-24,46.0
Prince George's County,1990-05-25,97.0
Prince George's County,1990-05-26,43.0
Prince George's County,1990-05-27,50.0
Prince George's County,1990-05-28,41.0
Prince George's County,1990-05-29,34.0
Prince George's County,1990-05-30,46.0
Prince George's County,1990-05-31,51.0
Prince George's County,1990-06-01,150.0
Prince George's County,1990-06-02,84.0
Prince George's County,1990-06-03,45.0
Prince George's County,1990-06-04,27.0
Prince George's County,1990-06-05,43.0
Prince George's County,1990-06-06,126.0
Prince George's County,1990-06-07,77.0
Prince George's County,1990-06-08,143.0
Prince George's County,1990-06-09,126.0
Prince George's County,1990-06-10,67.0
Prince George's County,1990-06-11,38.0
Prince George's County,1990-06-12,46.0
Prince George's County,1990-06-13,67.0
Prince George's County,1990-06-14,177.0
Prince George's County,1990-06-15,129.0
Prince George's County,1990-06-16,169.0
Prince George's County,1990-06-17,147.0
Prince George's County,1990-06-18,108.0
Prince George's County,1990-06-19,61.0
Prince George's County,1990-06-20,71.0
Prince George's County,1990-06-21,105.0
Prince George's County,1990-06-22,136.0
Prince George's County,1990-06-23,67.0
Prince George's County,1990-06-24,41.0
Prince George's County,1990-06-25,51.0
Prince George's County,1990-06-26,115.0
Prince George's County,1990-06-27,164.0
Prince George's County,1990-06-28,216.0
Prince George's County,1990-06-29,172.0
Prince George's County,1990-06-30,129.0
Prince George's County,1990-07-01,51.0
Prince George's County,1990-07-02,47.0
Prince George's County,1990-07-03,122.0
Prince George's County,1990-07-04,179.0
Prince George's County,1990-07-05,179.0
Prince George's County,1990-07-06,164.0
Prince George's County,1990-07-07,97.0
Prince George's County,1990-07-08,45.0
Prince George's County,1990-07-09,190.0
Prince George's County,1990-07-10,150.0
Prince George's County,1990-07-11,37.0
Prince George's County,1990-07-12,166.0
Prince George's County,1990-07-13,24.0
Prince George's County,1990-07-14,25.0
Prince George's County,1990-07-15,38.0
Prince George's County,1990-07-16,126.0
Prince George's County,1990-07-17,100.0
Prince George's County,1990-07-18,133.0
Prince George's County,1990-07-19,217.0
Prince George's County,1990-07-20,129.0
Prince George's County,1990-07-21,64.0
Prince George's County,1990-07-22,147.0
Prince George's County,1990-07-23,74.0
Prince George's County,1990-07-24,64.0
Prince George's County,1990-07-25,115.0
Prince George's County,1990-07-26,126.0
Prince George's County,1990-07-27,77.0
Prince George's County,1990-07-28,51.0
Prince George's County,1990-07-29,30.0
Prince George's County,1990-07-30,154.0
Prince George's County,1990-07-31,64.0
Prince George's County,1990-08-01,58.0
Prince George's County,1990-08-02,108.0
Prince George's County,1990-08-03,164.0
Prince George's County,1990-08-04,185.0
Prince George's County,1990-08-05,77.0
Prince George's County,1990-08-06,32.0
Prince George's County,1990-08-07,87.0
Prince George's County,1990-08-08,150.0
Prince George's County,1990-08-09,43.0
Prince George's County,1990-08-10,27.0
Prince George's County,1990-08-11,64.0
Prince George's County,1990-08-12,190.0
Prince George's County,1990-08-13,119.0
Prince George's County,1990-08-14,105.0
Prince George's County,1990-08-15,122.0
Prince George's County,1990-08-16,80.0
Prince George's County,1990-08-17,119.0
Prince George's County,1990-08-18,154.0
Prince George's County,1990-08-19,90.0
Prince George's County,1990-08-20,15.0
Prince George's County,1990-08-21,18.0
Prince George's County,1990-08-22,23.0
Prince George's County,1990-08-23,19.0
Prince George's County,1990-08-24,23.0
Prince George's County,1990-08-25,93.0
Prince George's County,1990-08-26,133.0
Prince George's County,1990-08-27,147.0
Prince George's County,1990-08-28,133.0
Prince George's County,1990-08-29,80.0
Prince George's County,1990-08-30,58.0
Prince George's County,1990-08-31,129.0
Prince George's County,1990-09-01,182.0
Prince George's County,1990-09-02,143.0
Prince George's County,1990-09-03,48.0
Prince George's County,1990-09-04,49.0
Prince George's County,1990-09-05,115.0
Prince George's County,1990-09-06,119.0
Prince George's County,1990-09-07,87.0
Prince George's County,1990-09-08,44.0
Prince George's County,1990-09-09,33.0
Prince George's County,1990-09-10,50.0
Prince George's County,1990-09-11,129.0
Prince George's County,1990-09-12,105.0
Prince George's County,1990-09-13,24.0
Prince George's County,1990-09-14,32.0
Prince George's County,1990-09-15,40.0
Prince George's County,1990-09-16,41.0
Prince George's County,1990-09-17,35.0
Prince George's County,1990-09-18,32.0
Prince George's County,1990-09-19,35.0
Prince George's County,1990-09-20,45.0
Prince George's County,1990-09-21,37.0
Prince George's County,1990-09-22,32.0
Prince George's County,1990-09-23,31.0
Prince George's County,1990-09-24,33.0
Prince George's County,1990-09-25,43.0
Prince George's County,1990-09-26,28.0
Prince George's County,1990-09-27,74.0
Prince George's County,1990-09-28,108.0
Prince George's County,1990-09-29,87.0
Prince George's County,1990-09-30,80.0
Prince George's County,1990-10-01,38.0
Prince George's County,1990-10-02,43.0
Prince George's County,1990-10-03,48.0
Prince George's County,1990-10-04,39.0
Prince George's County,1990-10-05,42.0
Prince George's County,1990-10-06,80.0
Prince George's County,1990-10-07,119.0
Prince George's County,1990-10-08,38.0
Prince George's County,1990-10-09,46.0
Prince George's County,1990-10-10,31.0
Prince George's County,1990-10-11,27.0
Prince George's County,1990-10-12,27.0
Prince George's County,1990-10-13,23.0
Prince George's County,1990-10-14,29.0
Prince George's County,1990-10-15,46.0
Prince George's County,1990-10-16,34.0
Prince George's County,1990-10-17,74.0
Prince George's County,1990-10-18,37.0
Prince George's County,1990-10-19,31.0
Prince George's County,1990-10-20,29.0
Prince George's County,1990-10-21,45.0
Prince George's County,1990-10-22,32.0
Prince George's County,1990-10-23,26.0
Prince George's County,1990-10-24,38.0
Prince George's County,1990-10-25,49.0
Prince George's County,1990-10-26,31.0
Prince George's County,1990-10-27,30.0
Prince George's County,1990-10-28,31.0
Prince George's County,1990-10-29,36.0
Prince George's County,1990-10-30,56.0
Prince George's County,1990-10-31,50.0
Prince George's County,1990-11-01,31.0
Prince George's County,1990-11-02,75.0
Prince George's County,1990-11-03,67.0
Prince George's County,1990-11-04,70.0
Prince George's County,1990-11-05,57.0
Prince George's County,1990-11-06,29.0
Prince George's County,1990-11-07,23.0
Prince George's County,1990-11-08,30.0
Prince George's County,1990-11-09,30.0
Prince George's County,1990-11-10,19.0
Prince George's County,1990-11-11,35.0
Prince George's County,1990-11-12,32.0
Prince George's County,1990-11-13,32.0
Prince George's County,1990-11-14,57.0
Prince George's County,1990-11-15,73.0
Prince George's County,1990-11-16,79.0
Prince George's County,1990-11-17,31.0
Prince George's County,1990-11-18,31.0
Prince George's County,1990-11-19,66.0
Prince George's County,1990-11-20,76.0
Prince George's County,1990-11-21,75.0
Prince George's County,1990-11-22,65.0
Prince George's County,1990-11-23,28.0
Prince George's County,1990-11-24,27.0
Prince George's County,1990-11-25,30.0
Prince George's County,1990-11-26,21.0
Prince George's County,1990-11-27,39.0
Prince George's County,1990-11-28,35.0
Prince George's County,1990-11-29,19.0
Prince George's County,1990-11-30,55.0
Prince George's County,1990-12-01,66.0
Prince George's County,1990-12-02,61.0
Prince George's County,1990-12-03,30.0
Prince George's County,1990-12-04,24.0
Prince George's County,1990-12-05,29.0
Prince George's County,1990-12-06,65.0
Prince George's County,1990-12-07,67.0
Prince George's County,1990-12-08,22.0
Prince George's County,1990-12-09,23.0
Prince George's County,1990-12-10,44.0
Prince George's County,1990-12-11,23.0
Prince George's County,1990-12-12,67.0
