"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"geoId/24033","","Prince George's County","Mean_Concentration_AirPollutant_PM2.5","2015","EPA_EJSCREEN_AggCensusTract_AggCounty","https://gaftp.epa.gov/EJSCREEN/","","MicrogramsPerCubicMeter","µg/m³",9.94625455963303,"Mean Concentration of PM2.5 Air Pollutant"
"geoId/24033","","Prince George's County","Mean_Concentration_AirPollutant_PM2.5","2016","EPA_EJSCREEN_AggCensusTract_AggCounty","https://gaftp.epa.gov/EJSCREEN/","","MicrogramsPerCubicMeter","µg/m³",9.65421678836468,"Mean Concentration of PM2.5 Air Pollutant"
"geoId/24033","","Prince George's County","Mean_Concentration_AirPollutant_PM2.5","2017","EPA_EJSCREEN_AggCensusTract_AggCounty","https://gaftp.epa.gov/EJSCREEN/","","MicrogramsPerCubicMeter","µg/m³",9.07309359557638,"Mean Concentration of PM2.5 Air Pollutant"
"geoId/24033","","Prince George's County","Mean_Concentration_AirPollutant_PM2.5","2018","EPA_EJSCREEN_AggCensusTract_AggCounty","https://gaftp.epa.gov/EJSCREEN/","","MicrogramsPerCubicMeter","µg/m³",9.71465270704955,"Mean Concentration of PM2.5 Air Pollutant"
"geoId/24033","","Prince George's County","Mean_Concentration_AirPollutant_PM2.5","2019","EPA_EJSCREEN_AggCensusTract_AggCounty","https://gaftp.epa.gov/EJSCREEN/","","MicrogramsPerCubicMeter","µg/m³",8.61457532085,"Mean Concentration of PM2.5 Air Pollutant"
"geoId/24033","","Prince George's County","Mean_Concentration_AirPollutant_PM2.5","2020","EPA_EJSCREEN_AggCensusTract_AggCounty","https://gaftp.epa.gov/EJSCREEN/","","MicrogramsPerCubicMeter","µg/m³",8.76409628880231,"Mean Concentration of PM2.5 Air Pollutant"
"geoId/24033","","Prince George's County","Mean_Concentration_AirPollutant_PM2.5","2021","EPA_EJSCREEN_AggCensusTract_AggCounty","https://gaftp.epa.gov/EJSCREEN/","","MicrogramsPerCubicMeter","µg/m³",8.26200176963679,"Mean Concentration of PM2.5 Air Pollutant"
"geoId/24033","","Prince George's County","Mean_Concentration_AirPollutant_PM2.5","2022","EPA_EJSCREEN_AggCensusTract_AggCounty","https://gaftp.epa.gov/EJSCREEN/","","MicrogramsPerCubicMeter","µg/m³",8.26415842054794,"Mean Concentration of PM2.5 Air Pollutant"
"geoId/24033","","Prince George's County","Mean_Concentration_AirPollutant_PM2.5","2023","EPA_EJSCREEN_AggCensusTract_AggCounty","https://gaftp.epa.gov/EJSCREEN/","","MicrogramsPerCubicMeter","µg/m³",8.032421581105,"Mean Concentration of PM2.5 Air Pollutant"
